Distance Depth Vp Vp_perturbation(%) Long. Lat.
  160.0000    6.0000    5.4588    4.7548  121.5095   23.1226
  162.0000    6.0000    5.4146    4.0118  121.5284   23.1179
  164.0000    6.0000    5.3273    2.4622  121.5472   23.1132
    4.0000    8.0000    5.4691     .6239  120.0377   23.4906
    6.0000    8.0000    5.4691     .6993  120.0566   23.4858
    8.0000    8.0000    5.4658     .6696  120.0755   23.4811
   10.0000    8.0000    5.4714     .7480  120.0943   23.4764
   12.0000    8.0000    5.4375     .0114  120.1132   23.4717
   14.0000    8.0000    5.4835     .5321  120.1321   23.4670
   16.0000    8.0000    5.5008     .2712  120.1509   23.4623
   18.0000    8.0000    5.4464    -.4801  120.1698   23.4575
   20.0000    8.0000    5.1943   -4.5942  120.1887   23.4528
   22.0000    8.0000    4.8092  -11.7512  120.2076   23.4481
   24.0000    8.0000    4.6406  -15.1369  120.2264   23.4434
   26.0000    8.0000    4.6921  -13.9922  120.2453   23.4387
   28.0000    8.0000    4.7446  -12.9484  120.2642   23.4340
   30.0000    8.0000    4.8376  -11.4576  120.2830   23.4292
   32.0000    8.0000    4.8817  -10.8161  120.3019   23.4245
   34.0000    8.0000    4.8491  -11.2657  120.3208   23.4198
   36.0000    8.0000    4.8344  -11.4851  120.3396   23.4151
   38.0000    8.0000    4.8331  -11.6171  120.3585   23.4104
   40.0000    8.0000    4.8026  -12.2407  120.3774   23.4057
   42.0000    8.0000    4.7590  -12.9766  120.3962   23.4009
   44.0000    8.0000    4.7223  -13.6478  120.4151   23.3962
   46.0000    8.0000    4.7233  -13.6854  120.4340   23.3915
   48.0000    8.0000    4.7468  -13.1928  120.4528   23.3868
   50.0000    8.0000    4.8660  -10.7959  120.4717   23.3821
   52.0000    8.0000    4.9905   -8.3647  120.4906   23.3774
   54.0000    8.0000    5.1943   -4.4974  120.5095   23.3726
   56.0000    8.0000    5.2318   -3.8036  120.5283   23.3679
   58.0000    8.0000    5.3326   -1.9722  120.5472   23.3632
   60.0000    8.0000    5.4007    -.7769  120.5661   23.3585
   62.0000    8.0000    5.4659     .3521  120.5849   23.3538
   64.0000    8.0000    5.4553     .1769  120.6038   23.3491
   66.0000    8.0000    5.4406    -.0993  120.6227   23.3443
   68.0000    8.0000    5.3747   -1.3185  120.6415   23.3396
   70.0000    8.0000    5.3670   -1.4721  120.6604   23.3349
   72.0000    8.0000    5.3693   -1.3434  120.6793   23.3302
   74.0000    8.0000    5.3579   -1.4883  120.6981   23.3255
   76.0000    8.0000    5.3645   -1.3407  120.7170   23.3207
   78.0000    8.0000    5.3748   -1.1479  120.7359   23.3160
   80.0000    8.0000    5.4936    1.0556  120.7547   23.3113
   82.0000    8.0000    5.5861    2.7120  120.7736   23.3066
   84.0000    8.0000    5.7181    5.0599  120.7925   23.3019
   86.0000    8.0000    5.7379    5.4028  120.8113   23.2972
   88.0000    8.0000    5.7240    5.2527  120.8302   23.2924
   90.0000    8.0000    5.7190    5.2086  120.8491   23.2877
   92.0000    8.0000    5.6969    4.7277  120.8680   23.2830
   94.0000    8.0000    5.7495    5.7338  120.8868   23.2783
   96.0000    8.0000    5.8441    7.5454  120.9057   23.2736
   98.0000    8.0000    6.0002   10.2979  120.9246   23.2689
  100.0000    8.0000    6.0590   11.2054  120.9434   23.2641
  102.0000    8.0000    6.0984   12.0545  120.9623   23.2594
  104.0000    8.0000    6.1068   12.3470  120.9812   23.2547
  106.0000    8.0000    6.1186   12.3635  121.0000   23.2500
  108.0000    8.0000    6.1240   12.2340  121.0189   23.2453
  110.0000    8.0000    6.0593   11.3133  121.0378   23.2406
  112.0000    8.0000    5.9233    8.8707  121.0566   23.2358
  114.0000    8.0000    5.8327    6.7262  121.0755   23.2311
  116.0000    8.0000    5.8145    6.1885  121.0944   23.2264
  118.0000    8.0000    5.8502    7.3541  121.1132   23.2217
  120.0000    8.0000    5.9493    9.0895  121.1321   23.2170
  122.0000    8.0000    6.0069    9.2686  121.1510   23.2123
  124.0000    8.0000    6.0067    9.3604  121.1699   23.2075
  126.0000    8.0000    5.9555    9.1721  121.1887   23.2028
  128.0000    8.0000    5.9061    7.8235  121.2076   23.1981
  130.0000    8.0000    6.0328    8.7204  121.2265   23.1934
  132.0000    8.0000    5.8824    6.8438  121.2453   23.1887
  134.0000    8.0000    5.1968   -4.9091  121.2642   23.1840
  136.0000    8.0000    4.5717  -17.0333  121.2831   23.1792
  138.0000    8.0000    4.6824  -16.2263  121.3019   23.1745
  140.0000    8.0000    4.5995  -16.3578  121.3208   23.1698
  142.0000    8.0000    5.3769   -1.4140  121.3397   23.1651
  144.0000    8.0000    5.8657    6.3523  121.3585   23.1604
  146.0000    8.0000    5.8561    5.2048  121.3774   23.1556
  148.0000    8.0000    5.8225    6.6086  121.3963   23.1509
  150.0000    8.0000    5.3163   -2.5164  121.4151   23.1462
  152.0000    8.0000    5.1006   -7.7799  121.4340   23.1415
  154.0000    8.0000    5.1193   -7.3084  121.4529   23.1368
  156.0000    8.0000    5.4262    -.5992  121.4717   23.1321
  158.0000    8.0000    6.1253   11.7756  121.4906   23.1273
  160.0000    8.0000    6.4729   16.9872  121.5095   23.1226
  162.0000    8.0000    6.3451   15.2964  121.5284   23.1179
  164.0000    8.0000    6.0443   10.6078  121.5472   23.1132
  166.0000    8.0000    5.8418    6.6853  121.5661   23.1085
  168.0000    8.0000    5.8445    6.2497  121.5850   23.1038
  170.0000    8.0000    5.7923    5.7763  121.6038   23.0990
  172.0000    8.0000    5.7095    4.6857  121.6227   23.0943
  174.0000    8.0000    5.6520    3.8322  121.6416   23.0896
  176.0000    8.0000    5.6307    3.5159  121.6604   23.0849
    2.0000   10.0000    5.8382     .6295  120.0189   23.4953
    4.0000   10.0000    5.8513     .6035  120.0377   23.4906
    6.0000   10.0000    5.8314     .1604  120.0566   23.4858
    8.0000   10.0000    5.7882    -.5773  120.0755   23.4811
   10.0000   10.0000    5.7420   -1.2585  120.0943   23.4764
   12.0000   10.0000    5.6648   -2.3383  120.1132   23.4717
